name,rating,review,date,attraction,address,latitude,longitude
Geoffrey B, 5 stars ,very nice buda   very easy to visit  free entrance,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Zara Mazhar-Elstub, 5 stars ,we stayed at the temple for one night   it was a beautiful experience and definitely the highlight of our trip to korea  it was beyond anything we expected and so very special   we were given the opportunity to join prayers at night and at dawn with the monks  we stayed in a beautiful temple building with a super warm and cosy room  excellent way to relax and de stress  surrounded by nature  our highlight of the stay was meeting monk mu moon who spent some time teaching my husband and i meditation techniques  thank you so much for hosting us yoonji,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Rodney Horton, 5 stars ,temple grounds at the base of seorak mountain,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
James Amrein, 5 stars ,beautiful buddhist temple inside seoraksan national park,5 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Louise Yrasuegui, 5 stars ,nice place  lots of walking    but with a nice view  people who loves nature should visit this place,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
JESSICA OEI, 4 stars ,it s a beautiful scenery  but in mid oct   the leaves haven t changed color yet,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Harry Yoon, 4 stars ,very quiet and peaceful,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Chidi Ejimofo, 4 stars ,well worth a visit if you re in seoul  beautiful architecture set in natural surroundings  things to remember though  it can get foggy and wet so bring suitable clothing  also use the correct footwear if you want to go hiking  the rocks can be treacherous and i saw at least 2 people slip over,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
James We, 5 stars ,very good temple,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Maria Nogteva, 5 stars ,beautiful  and active  temple,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Simon White, 5 stars ,really nice place  good for a full day  the waterfall route though was quite challenging for me but i still completed it which felt like an achievement,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
"KENNY,KH JANG", 3 stars ,a big buddhist temple at the entrance of sorak national park area,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Gde Sagita, 4 stars ,located in the mount seorak park  beautiful scenery,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
VitaKino AJ M√∂ller, 3 stars ,i didn t visit the temple  i just past through it,6 months ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Yun Song, 4 stars ,very nice temple,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Fatema Azmee, 5 stars ,easy walk to the temple and very pretty  located near some beautiful hiking trails,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Pikoonkaew Namkam, 4 stars ,beautiful  i love this,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Ilham ?úiambgt gim??Hilmi Aziz, 5 stars ,good place  temple of biksu  you can get more fresh air and good view  the water so nice clearly,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Do Yunkyung, 5 stars ,a beautiful temple in good location  it is near the cable car station and my old family members were happy to find out that they dont have to walk too long,6 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
ntotao, 5 stars ,very interesting temple  you can see people in pray and monks around  inside the temple is a plethora of papers from the rooftop,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Clement CC, 5 stars ,nice temple,a week ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
unknown, 5 stars ,amazing place,6 months ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
marcella eveline, 5 stars ,have a great view and you can relaxing your mind  nice weather too,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
O N, 5 stars ,temple at the end of an easy walk through seoraksan national park,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Bill B W Choi, 4 stars ,great temple and temple stay,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Jubek Lee, 5 stars ,if you are looking for a great potent root medicine or related drinks  get ut here,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Thomas Jinhyung Ryu, 1 star ,why do they get the entrance fee for 24 hours  even though only cash,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Kenneth Choo, 5 stars ,serene place of worship  toilet facilities nearby,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Pinoy Traveler (PT), 4 stars ,serene but otherwise crowded w  groups and groups and groups of tourists,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Jiwon Kokomong Kim, 3 stars ,huge place,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Jasen Khoo, 5 stars ,good nature reserve and a monastery to enjoy the nature at its best,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Hesti Yokohama, 5 stars ,amazing,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Sharad Yadav (Mythos), 5 stars ,amazingly beautiful temple in a gorgeous mountain setting,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Ian Langford, 4 stars ,an interesting  and easily accessible temple,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Abdul Khadar, 3 stars ,so nice calm place nice weather,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Amelia Keumala Sofrien, 5 stars ,good scenery   quite place,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Kyle Castro, 5 stars ,beautiful place and wonderful view,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Jose Miguel Navarro, 5 stars ,nice temple in the national park,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Abdul Mulok, 2 stars ,so windy and no cable car operate,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
jay Powell, 5 stars ,temple stay recommended,10 months ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
jang kenny kh, 3 stars ,i just passed by for riding cable car,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Arin Goswami, 5 stars ,beautiful buddhist temple  worth a visit,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
ARUNz, 4 stars ,looking nice and pleasant environment,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Sonia Aurore, 5 stars ,buddha statue in seoraksan national park,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
??–∫–º–∞–Ω –¢–æ?–µ?–∞–Ω, 4 stars ,very good,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Eric Derksen, 5 stars ,nice day  trip from  seoul,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Juan Manuel Figueira, 5 stars ,excellent  it is worth the journey,5 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Tedja Harijanto, 5 stars ,nice place,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
ALEX JOUNG, 4 stars ,good temple,9 months ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Poomthanik Kamonwat, 5 stars ,nice view,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Amila Saman, 5 stars ,aa,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Engchong Soh, 4 stars ,good place for rest,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Daniel Cheoh, 4 stars ,nice place for a walk,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Chris Tan, 4 stars ,beautiful place to visit,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Mariavia dc, 4 stars ,a peaceful place to pray,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Anna Ward, 5 stars ,pretty  peaceful place,4 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Rachel Camfield, 3 stars ,beautiful temple in the park,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Tirza Tartila, 5 stars ,fresh and healthy air,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Ian Loo, 3 stars ,nice sinary,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Yury Kim, 5 stars ,sinheungsa temple and mt  seoraksan,4 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
LiLz Ahn, 4 stars ,good,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Gia Cao Hoang, 5 stars ,peaceful atmosphere,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Samantha Ferlin B, 5 stars ,beautiful scenery,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Ks Yoon, 5 stars ,temple  mountain seolak,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Hasan Wiladi, 5 stars ,find the peace here,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
kmlai27 william, 4 stars ,ok,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Madeleine Kho, 4 stars ,beautiful scenery,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Liticia Sikes, 4 stars ,wonderful,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
MyLobsterJin, 5 stars ,calming,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Baylagkhangai Munkhjargal, 5 stars ,cool,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
V.Manugaran N.Vengadason, 5 stars ,beautiful,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Daisy Happy, 4 stars ,nice,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
?ÄÊ¶?ô≥, 5 stars ,beautiful,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Thomas Tan, 4 stars ,very experience,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Trudy oops, 5 stars ,place to visit,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Erly Azliny Khalip, 5 stars ,nice place,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Thierry NTWARI, 5 stars ,culture,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Winarto winarto, 3 stars ,good place,4 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Gantai Gankhuyag, 5 stars ,calming place,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Kelvin Ks Yong, 5 stars ,for praying,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Sara Fernandez, 4 stars ,the temple is like any other temple  if you come to do great routes  if not  it s not worth coming here and paying     el templo es como cualquier otro templo  si vienes a hacer rutas genial  si no  no merece la pena venir hasta aqu  y pagar,4 days ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
?ΩÊÖß?? 5 stars ,very peaceful temple  and master is practicing  there is a clean pool for water  the temperature in the mountains is relatively low  remember to bring your jacket and jacket  rain gear    ,very peaceful temple  and master is practicing  there is a clean pool for water  the temperature in the mountains is relatively low  remember to bring your jacket and jacket  rain gear    ,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
NgocCam Nguyen, 5 stars ,beautiful natural scenery  impressive korean temple and temple architecture  auxiliary areas such as cafes  wc  full parking lots     c nh thi n nhi n t  i   p  ki n tr c   n ch a h n  n t  ng   c c khu v c ph  tr  nh  qu n cafe  wc  b i xe   y,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Ble Kreangkrai, 4 stars ,travel and recreation convenience food stores mountain scenery and beautiful nature peaceful temples fine with korean architecture   ,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Rachada Srepaotong, 3 stars ,old temple built in the period shilla kingdom  more than 1000 years old very beautiful both in winter and spring in korea                                                 1000,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
ÂºµÈàûÊ∑?,5 stars ,hovering between the mountains and forests  comfortable and quiet  there are also cable cars to reach the top of the mountain   ,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Tonychi Nguyen, 4 stars ,this is a bronze statue 14 6m tall and weighs 108 tons  tongin buddha statue  located in the seoraksan mountain park in the korean province of kwangwondo        y l  b c t  ng   ng cao 14 6m v  n ng 108 t n  t  ng ph t tongin  n m trong c ng vi n n i seoraksan thu c t nh kwangwondo h n qu c,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Corentin Menthonnex, 5 stars ,beautiful temple with a nice walk in the park  paid parking and entrance fee park      tr s beau temple avec une belle balade   faire dans le parc  parking payant et entr e du parc payante,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Â∞§Áæé??,4 stars ,you can come here and make a wish with tiles and white rice    ,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Yasuo Shibusawa, 5 stars ,a temple at the mountain entrance east of seoraksan  located in the national park  there are many tourists  i received a red stamp  191012                                                191012,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
?–∏?–∞–ª? –°–µ?–µ–¥?–∫, 5 stars ,an interesting arrangement of temples  under the buddha  there is a temple on the back  and at the end of the trail the temple is located under a stone    ,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
SOPHIA WOO, 4 stars ,quiet and solemn  the corner is beautiful   ,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
william Hsu, 4 stars ,beautiful and clean mountains and temples   ,3 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Á´ãÁü≥Â≠ùË°å, 5 stars ,the rocky mountain on the mountain looks like a  komainu   by all means the best shot   lol    ,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Ti·∫øn H·∫£i Tr∆∞∆°ng (BaoBao), 5 stars ,beautiful scenery  fresh air     phong c nh   p  kh ng kh  trong l nh,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
–¢–∞???–Ω–∞ –°??–∞–ª??–∫–∞?, 5 stars ,a beautiful temple and beautiful buddha in the amazing seoraksan park    being in sokcho  you must definitely come here  buses from the city center go to the park  even the road to the park is very picturesque  you won t tear yourself away from the window  especially in autumn  when it begins to turn yellow  turn orange and turn red on the trees  how delightful all the shades of red and burgundy are at this time    ,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
?£Á©é??,4 stars ,calm  comfortable  maple leaves are beautiful   ,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Jack Wong, 5 stars ,like this because i am a buddhist   ,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Pawinee Siripoolsaring, 5 stars ,coming to the end of the temple beautiful color   fresh trees  clean  quiet   ,2 years ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
Oxana Kim, 5 stars ,the magnificent view from mount sonraksan is beyond words  you need to see it with your own eyes    ,a year ago,Ω≈»ÔªÁ,∞≠ø¯µµ º”√ Ω√ º≥æ«µø º≥æ«ªÍ∑Œ 1137,38.1758167,128.4143223
