name,rating,review,date,attraction,address,latitude,longitude
Allen Chang, 5 stars ,fresh seafood all around and great to see all types of fresh live sea food,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Kevin Kyeong-il Choi, 4 stars ,very good  nice food  good ambience,a year ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Chris Tan, 3 stars ,nice place to visit  can see a variety of seafood here,2 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Ken Loh, 1 star ,not sure why there is still tourist in this spot  is like a dead market when i visited at night  use to be lively,4 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Shironamhin Krishnochura, 5 stars ,tasty  crab and many more,10 months ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Jasmin Schmidt, 5 stars ,fresh seafood  they prepare what you have bought,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Scope 21st century, 4 stars ,raw and fresh sea market  taste great,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Aloysius Chua, 5 stars ,very good and fresh seafood,2 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Garry Chua, 5 stars ,fish market with restaurant and good view,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Suranet24 Lhaolhap24, 5 stars ,nice place,a year ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
kyungjun Han, 5 stars ,very cheap very fresh,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Zarnigor Bakhromjonova, 5 stars ,a lot of seafood here,2 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
V.Manugaran N.Vengadason, 3 stars ,fresh fried sea produce,2 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Chang Joon Choo, 1 star ,overrated boring n expensive,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
deedee, 5 stars ,clean and variety of seafood,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Eric Seo, 3 stars ,so so,a year ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
bow chantima, 5 stars ,good food and fresh,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
eunha koh, 4 stars ,it is fresh and cheap,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
JourneyBeyond444, 5 stars ,great snow crab,4 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
David Setiawan, 5 stars ,fresh n cheap,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
C K Jung, 5 stars ,great,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
daniel j, 3 stars ,as usual,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Roky Choi, 5 stars ,awesome,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
su kwak, 3 stars ,so so,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
aisha alzuhair, 4 stars ,beautiful day and night,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Abdul Mulok, 4 stars ,very clean place,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
SH Lee, 4 stars ,many fish and chips,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Wd Yeo, 5 stars ,seafood,4 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
mohd hussein hussein, 5 stars ,best,2 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
kmlai27 william, 3 stars ,ok,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
disen sakuoh, 1 star ,nice place to see,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
yi toby, 5 stars ,good,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Firdaus Mohd, 5 stars ,nice,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Seow Yuen Khen, 4 stars ,fresh seafood,3 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Sabar Simatupang, 5 stars ,so wonderful,4 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
Dirk V, 5 stars ,interesting,2 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
à¸à¹ˆà¸?¸ˆà¹‹à¸²à¸à¸²à¹€à¸—à¸µà¹ˆà¸¢à¸?à¸•à¸°à¸?¸¸à¸¢à¸—à¸±à¹ˆà¸§à¹‚à¸?¸, 5 stars ,of the fresh sea  pointing to the point of death clearly some shop owners generous discount for crabs  small size  1 kilo of 50 000 won   1 kv  medium size 70 000 won   1 kilo have to be organized ramada market adjacent to sokcho must eat fresh seafood  back 2 the full thread up to 70 000 won                                                                              1    50 000    1             70 000    1                                                                                2                    70 000,2 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
à¸Šà¹ˆà¸?¸œà¸à¸² à¸›à¸²à¸“à¸´à¸à¸šà¸¸à¸•à¸?,3 stars ,very fresh seafood  affordable price  crabs  sweet and delicious crab    ,2 years ago,´ëÆ÷Ç×¼ö»ê½ÃÀå,°­¿øµµ ¼ÓÃÊ½Ã ´ëÆ÷µ¿ ´ëÆ÷Ç×Èñ¸Á±æ 59,38.1742891,128.6059161
