name,rating,review,date,attraction,address,latitude,longitude
Brandon Tang, 3 stars ,the place is alright  kitchen had a slight after stench of kimchi  we were also told we cannot wear shoes in our rooms   one neat thing is our floor room seemed to  have heated floors  cannot confirm that but it certainly felt like it,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
J L, 4 stars ,seorak waterpia   bring your own swimming cap or baseball cap  you must wear it when you are in the pools or spa pools  there are not so many water slides  like the ones in caribbean bay waterpark of everland  in here  it is best to come to this area in autumn to look at the beautiful maple trees and enjoy the outdoor spa pools here   the current of the warm water outdoor lazy river is fast  quite fun   not sure if it is open when it is winter,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Ron Chetty, 4 stars ,good clean family fun,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Reik Ben, 4 stars ,nice place but crowded,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
ray lee, 5 stars ,if your coming to sokcho in the summer  you have to come  there s so many things to do and see  and you should definitely come,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Amy Yoo, 5 stars ,clean amd very well organized  definitely recommended to any family,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Martijn Meijerink, 3 stars ,fun waterslides but really long waiting lines  also the staff was not speaking any english and wasnt really friendly,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Kedikilwe Setlhake, 4 stars ,the place is so beautiful  the kids love love the place  they wish to be there wvryday,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
EJ LEE, 5 stars ,water quality is good because it is hot spring water  i can t smell the disinfectant,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
dong j. ok, 5 stars ,whenever i come to sokcho  i always have a plan of hot spring sauna at here,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Norlan Page, 5 stars ,go on a weekday to avoid the crowds  great place for a relaxing day or fun on the maelstrom waterslide,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Dongchan Kim, 5 stars ,great waterpark in resort,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Do Maria Lourdes, 5 stars ,the best place to be with family and friends,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Saemaro Moon, 4 stars ,price would be expensive when you buy tickets offline so i recommend to get the tickets online using social commerce,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Hunter Jeon, 4 stars ,for families it s great,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Minwoo Kim, 4 stars ,fun but mostly for kids and families great spa options,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Ian Langford, 4 stars ,a fun place for all ages in any weather,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Youngkyong KIM, 5 stars ,very very good to play and many things to enjoy,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
DyNite, 5 stars ,fun place  best to go on none peak hours,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Selva Ganesan, 5 stars ,best water park in sokcho  had a lot of fun,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Judith Han, 4 stars ,starbuck in the lobby   and room is clean and well managed,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Donghun Chung, 4 stars ,good place  but need to renovate,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
David Jang, 5 stars ,must go place,a year ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
KWANGJIN CHAI, 5 stars ,great water park with warm pools,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Rinapple, 5 stars ,pretty funny and there are alot of stuff to do there,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Max S, 1 star ,extreeeeeemly expensive  we did not go in though,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
sabrina aviles, 5 stars ,nice  clean  and fun,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
David YOU, 4 stars ,good for young children,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
gee lorena (GeMihn), 5 stars ,very amazing place   a must try,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Han Ku, 4 stars ,nice and good for kids,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Dongjin Park, 5 stars ,not bad,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Jon, 5 stars ,best ever,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Hyunjoon Na, 5 stars ,good for children,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
mipsan ko, 4 stars ,good for kids,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Nyamjav Erdenehuu, 5 stars ,nice,a year ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
transcendence, 4 stars ,good,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Rachel Lim, 5 stars ,i love it,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Sungheun Ha (Rama), 4 stars ,good for family,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
SJ Oh, 5 stars ,awesome,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Ivan K, 5 stars ,great place,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Qiying Cui, 5 stars ,the outdoor and indoor hot springs are superb  because it is a feeling of winter outdoor hot springs  the water is warm  and the breathing air is very fresh in the mountains  there is a swimming pool  if you want to swim  remember to bring a swimsuit    ,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Francois LALEYE, 4 stars ,superb site with a thousand fun activities for young and old  plan at least half a day to enjoy it  only the note is salty          superbe site avec un millier d activit s ludiques pour les petits et les grands  pr voir au moins une demi journ e pour en profiter  seul la note est sal e,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Alina Kan, 5 stars ,quite interesting  a regular water park      snacks and all sorts of snacks are sold  vests are required  if not available  you can rent for 6 000 thousand                                                                                                                                                  6000,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
鬼逵?逵 ?棘勻龜克棘勻逵, 4 stars ,the price is 46 000won per person  expensive if you are not a big fan of splashing around in the pool and on the slides  i went to lay in mineral pools   the park is huge  many slides  clean  huge sauna  separate   there is an open thermal spring  there are indoor areas with massage bathtubs  shared   with children must visit           46 000,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Andrey Serditov, 5 stars ,a great place to relax with the whole family  attentive staff  thoughtful  varied  adventurous  magnificent water park  a lot of all sorts of water notions and attractions for children  relaxing treatments for adults  in the evening  an interesting entertainment show program  very cozy and friendly atmosphere of the whole complex  impressions are the most vivid and unforgettable  want more    ,8 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Jan-Michael Buckowitz, 5 stars ,although seorak waterpia is one of the oldest water parks in korea  it has been continually expanded and modernized over time  on a huge area there are partly covered baths   such as wave pool  pool for toddlers  swimming pool for larger    food stalls  where you can buy typical korean snacks as well as hot dogs or hamburgers  the outdoor area of the facility offers various pools where the water is provided with a current  so that it is easy  almost without swimming movements  to be carried only by the flow through the twisting waterway  also wave baths  a variety of whirlpools  pools with water temperatures of 40 degrees celsius  a huge family pool where visitors are encouraged to do gymnastics  the highlights are 3 water slides  1 of them leisurely  the next larger already much faster and steeper  topped by the largest  which offers a real kick  overall  a real experience  at the moment  the bath in the outskirts is being rebuilt structurally  it is also remarkable how the safety is taken care of  so that you can go with children safely  about every 20 meters there is a lifeguard  overall  really worth a day s stay  best visit during the week  the rush is enormous  for europeans it is certainly very unusual  especially the entrance area  since there are no changing rooms  you will find the section for women and men  moved to coram publico  just as the shower is done naked after the bath and before the eyes of other same sex people  but this is a topic that actually requires a separate rubric  because the sexuality in korea differs significantly from the european  there are many pitfalls for visitors from abroad      seorak waterpia ist zwar eines der  ltesten erlebnisb der koreas  es wurde aber immer wieder im laufe der zeit erweitert und modernisiert  auf einem riesigen gel nde finden sich teils  berdachte b der   wie wellenbad  becken f r kleinkinder  schwimmbecken f r gr  ere      essensst nde  wo sie neben typisch koreanischen snacks auch hotdogs oder hamburger kaufen k nnen  der au enbereich der anlage bietet verschiedene becken  in denen das wasser mit einer str mung versehen wird  so dass man m helos  fast ohne schwimmbewegungen nur von der str mung durch die verwundene wasserstra e getragen wird  auch hier wellenb der  eine vielzahl von whirlpools  becken mit wassertemperaturen von 40 grad celsius  ein riesiges familienbecken  in dem die besucher zu gymnastik angeregt werden  als highlights finden sich 3 wasserrutschen  1 davon gem chlich  die n chst gr  ere schon deutlich schneller und steiler  getoppt von der gr  ten  die einen echten kick bietet  insgesamt ein echtes erlebnis  zur zeit wird das bad im randgebiet wieder baulich erweitert  bemerkenswert auch  wie sich um die sicherheit gesorgt wird  so dass man unbesorgt mit kindern hingehen kann  ca  alle 20 meter findet sich ein e rettungsschwimmer in  insgesamt wirklich einen tag aufenthalt wert  am besten unter der woche besuchen  der andrang ist enorm  f r europ er ist es sicherlich sehr ungewohnt  vor allem der eingangsbereich  da es keine umkleidekabinen gibt  sie finden den bereich f r frauen und den f r m nner  umgezogen wird sich in coram publico  genauso wie die dusche nach dem bad nackt und vor den augen der anderen gleichgeschlechtlichen personen vollzogen wird   aber das ist ein thema  das eigentlich eine eigene rubrik erfordert   denn die sexualit t in korea unterscheidet sich wesentlich von der europ ischen  hier gibt es viele fallstricke f r besucher aus dem ausland,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
?筠橘剋 ??極筠?, 4 stars ,thermal baths in may     very good  the cool waters of the pool  the rivers are compensated by the hot thermal springs    ,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Bamigot, 5 stars ,nice water park  there are many thermal pools  red  green  mountain  etc  there are 3 large slides and a very fast river on inflatable rings                                                                                          3,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Yoon Daum, 3 stars ,nothing was particularly impressive other than the water slide  wave pool  i do not know  there are water slides and other places  right,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
can we, 3 stars ,it is a place to go once a year  it is a pity that the facilities are old  but it is fun,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
dong hwan hyun, 5 stars ,it s good to be able to play leisurely because it is a low season,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
KIDDD, 4 stars ,it s nice to play even if it s on fire  the kids don t have any trouble with the water,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
WWJD, 5 stars ,the kids are     the best water park i ve ever been to    ,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Youngpyo Bae, 4 stars ,okay  but it s not enough to get crowded due to lack of amusement facilities at night,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Steven Won, 3 stars ,the water is clean and good  but there are a lot of facilities under repair,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Ham Heejoo, 5 stars ,the facilities are spacious and the variety of hot springs is good,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
V Vindetta, 5 stars ,slides  jacuzzi  great rest after hiking in the mountains  good for relaxing muscles,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
4 k, 2 stars ,it is good to play with water  but the water quality is not good because there are many floats in the water,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Morphine, 4 stars ,i did not use some parts because it was a non season  but i enjoyed my day at a cheap price,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
JS Park, 5 stars ,it s expensive to eat  i like other things  the kids like it,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Youngmin Koo, 1 star ,it s a waste of stars gyeongju water park is much better don t waste your time,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Changhoon You, 4 stars ,if you spend time in thorono with your kids   ,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Su In Hwang, 3 stars ,personally i liked the sauna rather than the spa in waterpia,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Sofi KANG, 5 stars ,a place where you can play in the water four seasons         i just like it before i go,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Kwangil Kim, 4 stars ,facilities seem to be a little less managed  but the water is clean,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
James Kim, 4 stars ,it is far from the metropolitan area  there are not many people  good to play,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Mi-Jung ?쏮i-Jung Choi??CHOI, 3 stars ,just a little bit of price    but good  not bad compared to ocean world,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
robin kim, 4 stars ,if you go on a sunday afternoon  you can enjoy it comfortably,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
shade on, 5 stars ,better than caribbean bay in winter  muscle pain caused by torrent river is extra,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
yk han, 5 stars ,a water park that comes every year  i like the water and the sauna,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Ju Kim, 5 stars ,hanwha condo is a good place to spa in the open air bath by making a swimming pool under ulsan rock,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
MARK O, 5 stars ,good  the yusu pool is very fun   i think it would be nice to have a family together,6 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Boyoung Kim, 3 stars ,it s smaller than i thought     i think it s good until the lower grades,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
shawn s, 4 stars ,a good place to go when the weather is bad in sokcho  facilities are good,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
chul-hyun ahn, 4 stars ,the water is clean and it s okay if you don t play too much,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Disturbed, 4 stars ,you don t need to talk  that s good   there are many middle aged people,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
c os, 5 stars ,there are many types of spa and it was very good especially at night  fully recommended,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
ANLONG, 3 stars ,it s okay to play with your child  basically it s a child s project,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Changkeel Lee, 4 stars ,admission is good except expensive i think it s expensive   after visiting caribbean,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
SooHong Kim, 1 star ,first  it s small and not good  instead  go to ocean world  the price is similar,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
CA park, 5 stars ,the water is warm and it is good for infants and toddlers to play,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Han Soo Kim, 4 stars ,great for enjoying water parks without being crowded in summer sokcho,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
JINQ, 5 stars ,it s been a long time  but if you have a coin charging hat  you have to go out and recharge it,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Andy lee, 5 stars ,the degree of freedom is very high and the facility is very simple,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Minjun Do, 5 stars ,water quality gut last spring  the spa valley is under construction  but,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
WonJae Jeong, 4 stars ,the water is clean  but the facilities are a little small,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
El Bereth, 4 stars ,good for children to play in the water and good access to the ramp,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Haejin Yi, 4 stars ,because of the forest fire  the outdoor hot spring is under construction,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
JunChul Moon, 5 stars ,hot spring water park  sunbeds are too hard to catch   ,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
tkzombi, 4 stars ,all is good  lalala  but the refrigerator has a little performance  except for one star,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
SUNG WOO KIM, 5 stars ,waterpia and spa together  knockdown because of the children  relax with a light spa,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Milagros Talledo, 4 stars ,it was awesome  lo m ximo  it s fun    ,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
moviehill Go, 5 stars ,accommodation at the resort and the kids get to take nice water park,6 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
JaeHwan Seo, 3 stars ,it was uncomfortable because it was not the latest facility,4 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Richard Jo, 3 stars ,water park without service mind     they don t hav any service mind     same as 10 years ago,5 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
Ksenia Ostapenko, 5 stars ,we love these braking springs with slides for children and a stunning bathtub and jacuzzi bath,2 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
namseon lee, 5 stars ,a place where you can relax in an open air hot spring while looking at mt  seorak,3 years ago,설악워터피아,강원도 속초시 미시령로2983번길 111,38.2081431,128.5272503
