name,rating,review,date,attraction,address,latitude,longitude
Clax B, 5 stars ,awesome beach to walk along  not sure if they allow swimming during the summer but it was a no go in october  the waves were amazing to watch while longing in a beach swing,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Candido Cruz, 5 stars ,lovely water  the sand was clean  the people were kind  as a first time guest to sokcho beach i heavily suggest this place to couples  families  or singles young and old  this place was magnificent,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Rendy Bahri, 4 stars ,i cant say this beach is so beautiful but i think for local tourists this beach is quite famous  it will be very crowded when summer holiday come  if you have time just come here and relax here,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Cecilia Torres Quiroz, 4 stars ,clean and pretty beach  the sand is not the fine  so when you walk on it  it is relaxing,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Zohid Mamadjanov, 5 stars ,my favorite beach in korea  sokcho beach  which is donghae  east sea  is one of the cleanest beaches of korea  it is around 10 minutes walk from sokcho bus terminal  swimming period is officially open between early july to late august  there are some coffee shops near the beach which offers amazing sea view from their terraces,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Shimul TheBoss, 5 stars ,i have never forgotten this tour  i have spends late night and sunrise   i love this place,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Shreya Maity, 5 stars ,very nice place    enjoyed a lot   great weekend,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Wajuddin Ahmad, 4 stars ,wonderful sea bech in korea  views are very nice  i spend more then one hour here  enjoyed very much  i wanna go again,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Ron Solo, 5 stars ,cheap parking and 10 000 parasols socal distant apart  beautiful ocean with tube rentals  clean beach  people come around with a box of chicken,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Dinuka Adasooriya, 5 stars ,one of the beach with sand in korea  nice place to enjoy the waves of the sea and for surfing,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Jallen Jinhae, 4 stars ,lovely beach with nice walkable sand   the town is a little scruffy though,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Md. Sayeemuzzaman, 3 stars ,amazing place and many seafood restaurants nearby,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Alecia Thomson, 5 stars ,nice tourist beach  we had fun having a picnic on the sand  only a 3 min walk from the main bus terminal with buses to from seoul,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Silke Magahan, 5 stars ,clean beach   easy access to parking and dining options all around  one of my all time favorite places in korea,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Anh 휂沼쯢 Nguy沼꿳, 3 stars ,almost sea side cant swim  but camping is available,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Geoffrey B, 3 stars ,nice beach but too many people,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Vivian L, 5 stars ,must visit beach in south korea  situated in the eastern region of south korea in gangwon do  this beach has blue water and white sand  gets very busy in the summer with many water sports and activities available,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
UZ KOREA TV, 5 stars ,best of the best    there a  few food markets,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
khyam jayru, 5 stars ,it makes me feel the freedom,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Larissa Soto, 5 stars ,the water was super cold  but the view was amazing,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
MANSUR AZAD, 5 stars ,fantastic and clean beach,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Tomislav Markic, 4 stars ,nice  and probably only  beach so close to the city,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
jaja na, 3 stars ,it s beautiful and peaceful,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Kausik Bishayee, 4 stars ,a better place to enjoy the holiday,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Elizabeth Cook, 4 stars ,sokcho beach was a really pleasant  medium sized beach with some nice paths and good food nearby  lots of public restrooms   note that as with many korean beaches there is no swimming here   a sign indicates that you should not swim  although we did not see any lifeguards or people to reinforce this  and people generally just wade  the waves were fairly intense,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Timothy Jung Sik Yun, 4 stars ,we went after the beach facilities had closed for the season  but there were still plenty of people enjoying the beach   normally they operate showers  changing rooms and lifeguards during the summer seasons   the sand is a little on the coarse side and the waves are smaller   we found plenty of places to park  but this may be due to it being  off season   during the summer season i hear that the parking isn t free so check before you go,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Nick Osborn, 1 star ,beach was packed with people  like sardines in a can  lifeguards would not allow anyone into the water  steep drop off and big waves  it is a miserable excuse for a beach  if you want to enjoy getting into the water  go north to a small town beach  it is 100x better,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Matthew Skidmore, 3 stars ,nice beach  good amenities  mostly for families,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Chetan Kaur, 5 stars ,amazing place  a must visit,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Leong Sang Yu, 5 stars ,excellent view  breezing  peaceful and clean,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
THO TRAN, 4 stars ,nice place in korea to enjoy sandy beach  dont forget to try squid sundae  which is local specialty,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Seung-won Lee, 5 stars ,one of the nice and well developed sand beach on the east sea coastal line of korea  good for night walk with well equiped lighting system along the beach,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Sagor Das, 5 stars ,we actually went for trekking in seoraksan but we couldn t rode on the top pick because of some seasonal warning reasons there and instead we trekked mt ulsan and saved a lot of time there  searched for the nearby sea beach and we came here  won t say we weren t surprised a bit  the view is really good and very tranquil environment   not very crowded is the best part maybe beacause it is april but still a place to step on if you have enough time,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Kirill Kile, 1 star ,i wouldn t advise to go there  don t waste your time and money watching the drunk faces  prices are just insane everywhere and the swimming area is so small  there are no lockers and showers provided and  to my mind  the safeguard and beach stuff supervise too much  awful,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Kanchan Popli, 5 stars ,good place for camping,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Simon White, 3 stars ,nice but not worth a visit specifically to see it  heavy machinery were levelling out part of the beach there  the walk into the sea is very steep and the water is quite choppy,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Genis Artiaga, 3 stars ,everyone talks very well about this place  to be honest it s just a regular beach in a absolutely not beautiful city  in my experience if i had to decide to go or not from seoul  i definitely would skip this one  if you want to visit the area then better go to seoraksan,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Michelle La Velle, 4 stars ,a beautiful place to visit  however  there needs to be a better trash pickup and i would suggest having  clean up your trash  or you will be fined  kind of signs around to encourage people to pick up their trash,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Abdullah Al Marouf, 5 stars ,one of the most popular and famous beaches in gangwon do state  tourists from different countries  states  cities  ages  stages come to the beach during summer time  the beach is very attractive and secure enough for tourists  there are many lodging options available near to the beach  the famous lotte resort and ramada resort are located in there  the area is very clean and well organized  there are many restaurant and coffee shops available here  sokcho express bus terminal is very close to the beach  if you re in sokcho i recommend you to visit here,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
MyLobsterJin, 4 stars ,amazing calming place  seawater is soo clean,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
John van Bockxmeer, 3 stars ,this is a nice beach with good proximity to transport  bus  taxi rank  and plenty of hotels  resorts and motels in the surrounding streets  there is a beachside promenade with sheltered bathrooms and changing facilities for men and women  the water is quite cold but not too rough and wavey  the sand is a dark white colour and coarse compared to beaches in countries like thailand and australia  overall a relaxing experience and good for korea but not up to the same standard as tropical countries  go here after you ve experienced seoraksan national park if you have time,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Abdul Khadar, 4 stars ,very nice and clear water low tides with clean beach area night time with full of lights coastal gaurds are keep monitoring the crowd at the beach nice place to even stay at night,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
C Steven, 4 stars ,2 and half hours from seoul  lots of resorts and food stands around the beach but relatively quiet due to covid 19 pandemic,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Aminul Hoque, 5 stars ,a nice little quite beach,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
John Engle, 3 stars ,one of the more crowded beaches on the west coast   if you have time  gyeoung po beach is much nicer  an hour south of sokcho,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Maria Irene Inggrid, 5 stars ,lovely place to relax during the summer,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Manisha naskar, 5 stars ,beautiful place to hang out  close to the bus terminal  although little bit crowded most of the times,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
trishala d, 2 stars ,it s too crowded and a very small swimming place which is very dirty  though early morning sunrise is very beautiful  taxi drivers are so rude in this place,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Page Up (Page Up), 5 stars ,great,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Athoy Sohana, 4 stars ,it was a fantastic tour,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Lewis Lee, 2 stars ,nearby restaurants are total robbery  do not plan to eat anywhere near here  beach is nice tho,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Gereon Fju Mewes, 4 stars ,nice beach  but you cannot swim  still  soft sand  a good place to hang out,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Jakhongir Nodirov, 5 stars ,one of the best beaches in south korea to go in summer whether with your friends or family  you can have a fun and joy and relax,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Aung Pyae, 1 star ,so bad  can t swim  many waste in water  children dangerous in water  a lot of fish odors,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Alan alarcon, 5 stars ,great place to take the family  free beach and few waves  safe for small children,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
KT PARK, 3 stars ,wide and clean beach  location is close to city and convince,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Anh Mai, 4 stars ,very clean and beautiful beach,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Katalin Csorba, 4 stars ,beautiful  clean beach but there was only a limited  very crowded coast section was available for bathing and swimming,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
210 Park, 4 stars ,nice place to relax in winter,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Shin Henry, 4 stars ,beautiful beach,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Hubbard61, 5 stars ,great beach close to seoul and seoraksan mountain is in the area which has beautiful nature and great for hiking,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
?均棘?? ?筠?逵, 3 stars ,good only for a quick visit,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Lat Corea, 5 stars ,paradise,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Rose Pink, 5 stars ,will definitely come back here,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Emerson, 5 stars ,very clean area  water clean  sand clean  everything clean  do it up fire fire fire have fun and you will be clean,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Dongchan Kim, 5 stars ,nice view,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
game play, 4 stars ,clean water and amazing sunrise view,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
ahmed bayoumi, 3 stars ,the beach is very dangerous for swimming other wise its good and clean,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
MOHAMMAD MURSHED ALI, 4 stars ,it is a very good beach for doing picnic or camping  i feel so good to doing shower here,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
aisha alzuhair, 4 stars ,love it,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Billy Park, 3 stars ,good place to have summer time  so many young people in there,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Vito Sahala Tobias, 4 stars ,good beach  will be great if there s more lightings at night,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Roger Lee, 5 stars ,love the sun n the sand  great place to sit n relax by the beach,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Subin Rosa Lee, 4 stars ,too many people on summer  good service station  there is only expensive and soso restaurant,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Muhammad Shakil Muhammad Shakil, 4 stars ,enjoy the sunrise,11 months ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Snigdha Khatawkar Mahendra, 5 stars ,lively and beautiful  one can even buy firecrackers at the beach to have a exciting evening,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Dr. Basudev Swain, 5 stars ,nice beach,a month ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Nabin panta, 5 stars ,such agood place where we can spent summer night with friends and family on beach  here is a clean beach for swimming,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Patrick Kellehan, 3 stars ,limited how far you can swim and lots of areas taken by parasols you must pay 10000 won to use,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Ahmed Yahya, 5 stars ,amazing,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Juan Manuel Figueira, 3 stars ,cold water  small beach  too crowded  but is one of the best beaches in the north of south korea,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Anthony Morgan, 2 stars ,very crowded  during the high season   also it s  extremely  dirty  on the plus side   a lot of beach  activities are available,9 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Samuel Yang, 5 stars ,good beach  easy to go from seoul or incheon  bus terminal locates in from of the beach,5 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Aarushi Arora, 4 stars ,decent white sand beach with multiple photogenic props placed all around,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Omar Elsayed, 5 stars ,nice and quiet beach    water is clear and blue,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Om Karki, 5 stars ,one of the best beach  after haeundae,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Mr. Yu, 4 stars ,average beach  nothing special,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
steven kemsley, 3 stars ,i went in the night time  there was a lot of litter in the sand  needs to be cleaned,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Jino John, 4 stars ,good and the atmosphere and surroundings were neat and clean,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Angela Bost, 3 stars ,you have to pay for a shower that has no hot water,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Asad Abbas, 5 stars ,convenient facilities  easy access to the beach  wonderful for a family vacation,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
shamim khan, 4 stars ,nice place,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
jkwon, 1 star ,not worth the visit  ordinary beach    no vibe or character,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Florence U., 5 stars ,surely you ve to visit this place  it s awesome,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Etilis Thenid (Etilis), 5 stars ,a very good beach the night  a lot of people and they re very good,5 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
rena, 5 stars ,cool,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Genie Jiin Choi, 5 stars ,beautiful beach not far away from the city,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Robert H책kansson, 4 stars ,not too much action  but really nice to spend the day,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Rashid Ali, 5 stars ,one of the best beach i visited in korea,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Jungwoo Lee, 5 stars ,beautiful place,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Arshad Shahzad, 5 stars ,one of the best beaches in south korea,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
ABD ALKADER BAKKAR, 5 stars ,the weather is wonderful and the beach is clean,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Roger Richards, 4 stars ,it s a beach  it was clean but otherwise uninspiring,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Duyan Bukid, 5 stars ,nice beach  love it,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
dilshan kanishka, 5 stars ,awsome place in south korea,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Richard Scott, 4 stars ,10k gets you a beach umbrella,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
JI Fam, 5 stars ,best beach i had ever been in korea,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
avalon avalon, 4 stars ,like it,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Omer Seka, 5 stars ,good,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
?逵??? ?棘均??, 4 stars ,good beach but too crowded,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
規?龜橘 叫?逵克棘勻, 4 stars ,nice beach,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Anil Katti, 5 stars ,nice,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
NUT, 5 stars ,love it,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Devie Frida, 3 stars ,good to having fun,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
YASIR SIDDIQUE, 5 stars ,it was a wonderful experience,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Haripriya Gupta, 5 stars ,best place,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
zandanzul uudus, 5 stars ,very good,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Ashutosh Gupta, 5 stars ,very good beach in city,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Rahmad Zakariyah, 5 stars ,good beach  with great sun,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
YB Baek, 5 stars ,very good,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Humayun Kobir, 4 stars ,it s fun,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Grace Oboob, 3 stars ,amazing to visit this summer,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Noureddine Daly, 4 stars ,beautiful sand beach,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Sofi Rashid, 3 stars ,under developed beach  needs upgradation,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Tanumoy Pramanik, 5 stars ,clean  beautiful  and eye charming,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Nicholas Rowland, 5 stars ,my favorite beach in korea,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Seow Yuen Khen, 4 stars ,nice and clean beach,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Young Il Ko, 5 stars ,this is a beautiful beach,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
SERGEY KHEGAY, 4 stars ,not bad,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
yi toby, 5 stars ,not bad,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
pompidou, 5 stars ,not bad,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Ajay Jayabalan, 5 stars ,good beach facilities good,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Caleb Tai S. Kim, 5 stars ,nice and clean beach,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
I'm One, 4 stars ,nice view and walk,5 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Iti Chakma, 5 stars ,nice place n save,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
MD Sakibuzzaman, 5 stars ,loved it,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Sveta Sveta, 5 stars ,nice and clean beach,5 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Kedikilwe Setlhake, 4 stars ,beautiful suttlebreeze,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Wunk Zu, 5 stars ,so beautiful,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
sammion loo, 5 stars ,clean and beautiful beach,4 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
SeungHak Jung, 5 stars ,too much peaple,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Thomas Baek, 5 stars ,this placed is filled with memories,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Jong Park, 3 stars ,ok,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Krishna Dangal, 5 stars ,see you at summer,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Musk Elon, 4 stars ,too many smokers,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Muhammad Saqib, 4 stars ,love it,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Adaira Gonz찼lez, 5 stars ,beautiful place,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Muhammad hamza shah Nawaz, 3 stars ,beautiful beach,a year ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Nampharom Aiangthaisong, 4 stars ,good,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
Sungyong Lee, 5 stars ,reminded me of her,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
C.H J, 5 stars ,this place is good,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
sang kyu sheen, 3 stars ,ss,2 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
md chow, 5 stars ,mashallah beautiful,3 years ago,속초해변,강원도 속초시 조양동 해오름로 186,38.1905764,128.5947655
