name,rating,review,date,attraction,address,latitude,longitude
Saefudin Sardi, 5 stars ,so many food everywhere  and i like fruits most  but the best of all is coffee shop in the middle of the road between  not far from mt  seorak,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Sin챕ad Browne, 3 stars ,it s interesting to walk around here but the restaurants in the basement floor are so crazily overpriced  i m not sure if this is just for tourists but it makes no sense  try the cheaper restaurants on the edge of the market  one street over  instead  if you haven t been to many fish markets  it s interesting to see the creatures on offer but my advice is look  don t buy  and if you have to buy  make sure you know the price,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Paul Viall, 5 stars ,if you never been to an korean open airarket this is the one to try  freshest fish and best prices,2 months ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Mike Reed, 4 stars ,there s a lot of fresh sea food  and many interesting shops at this market  i recommend you visit this fish market soon,4 months ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Luke Kenyon, 4 stars ,i came here at night and most stalls were shot but there was still a few open  the raw fish market at the bottom was all open,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Run Tiger, 5 stars ,oh i loved this place and it s because of the way how i loved seeing all of the   fish lol,2 months ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Jiwon Kokomong Kim, 5 stars ,if you visit sokcho  you must visit here  try traditional food in sokcho,11 months ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Axios, 4 stars ,cool little market in sokcho you can visit to buy some street food  it s rather clean compared to someone of busy markets in busan or seoul  go there and try some new food,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Steve Choe, 4 stars ,if you don t mind paying extra for really fresh seafood  this is s a must,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Anh Mai, 4 stars ,great place to enjoy food and drinks in sokcho  highly recommend the fish restaurant near the front gate,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
hyoung bo shim, 4 stars ,on may final day in sokcho traditional market so good with my father,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Sungha Hong, 5 stars ,it is very clean and well organized market  there are full of excitement,10 months ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
James Amrein, 3 stars ,a traditional market in the middle of sokcho  i think i got food poisoning from one of the food stalls though,5 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Robert Chon, 5 stars ,fun place to get some food while in sokcho,a month ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Marisol Brun, 5 stars ,my kind a seafood paradise    fresh sashimi and seafood  love    it,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
John Lee, 5 stars ,may be you visit this marketplace you must check my pictures,11 months ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Camila, 5 stars ,worth visiting  its huge and it has a lot of fresh seafood  you can buy it or take it in the market restaurants,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Changsin Lee, 4 stars ,this is a great place for shopping and dining especially if you like sea food  there is a ton of restaurants all around  if you like raw fish  the entire basement floor  is filled with sushi restaurants  the place resembles an aquarium rather than a food court  there are so many different types of sea food that i have never seen before  what s more  they are all edible  the price is negotiable and might not be cheap but the not only serve sashimi  but serve the rest of the fish after fillet as hot soup  nothing is wasted,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Cho Caren, 5 stars ,many things to eat  plenty of sea food available  the best dish they have is squid sundae  is highly recommended  it s a big market  so take your time and try everything you can eat  the downside will be that  even during the pandemic  it gets really crowded  maybe it was like that because i went on a sunday noon  but keep that in mind  parking might be difficult to find,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
DyNite, 5 stars ,the sul pang  alcohol bread  here tastes so good  definitely recommend the wait if there is one,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Jq Guanga, 3 stars ,closes kind of early for a tourist market  got there around 8pm and most stalls already closed  it s your typical market in korea with a few specialties like crabs and sokcho squid blood sausage,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Dustin Steichmann, 5 stars ,a fun market to pick up souvenirs for folks back home  a bit privy compared to other shops that dot the area  but everything is in one place  easy to get lost in all the fun  be sure to bring a strong stomach if seafood smells get to you  enjoy the fresh catches and the special foods you can only get here,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Cindy Jang, 1 star ,this is first time to go to sokcho with my family  i was expecting a lot to eat more fresh fishes  sashimi  and seafood that catches from the sea daily   we ve been driving about 3 hours and arrived there finally  we went to the place someone recommended  but they don t have variety selection and the combination sashimi was not good as i expected     we should go to pusan instead of sokcho,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
OLD BOY, 5 stars ,lots of delicious food for you  be sure to try fried red crab and fried chicken  and many traditional korean foods  there are really amazing foods waiting  a large traditional market in korea market there is much to see and to eat  if you go to sokcho  you must go,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Rhayem Capi, 5 stars ,so good place for people finding seafood,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Roger Richards, 4 stars ,so many varieties of fish and seafood here  you can easily get lost in all of the corridors if you re not careful  it seems as little aged  but otherwise it s a pretty neat place,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Carol Adams, 5 stars ,lots of good food for a great price  great to look around,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Alexandra Sertsova, 4 stars ,expensive for my opinion  fish market on b1,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
John Gannon, 4 stars ,as a tourist you probably won t be buying any fish here  but there is plenty of nice snacks to be had once you go a bit deeper into the market  try the spicy chicken and the pancakes filled with seeds,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Kendrick Tan, 4 stars ,lots of choices if you like to eat fresh seafood  located within the market is one of the famous mansuk chicken   many look alike or similar stall but you will need to identify the white box with the correct logo   there is also a stall that sells bun and it seems pretty popular as the stream of customers is endless,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Leo Josaphat, 5 stars ,i like this beautiful city so much  peoples are so friendly  not as busy as seoul city  harbour with attractive fish market to visit  please try eating some street seafood along the tourist market fish  local bus well available even if you wanna go to mount sorak gate,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Heinz Pfister, 4 stars ,nice mark to visit  be aware   its a tourist place not a traditional local market,8 months ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Suprapti Bintari, 5 stars ,such a busy market  best seafood and famous fried chicken are available here,9 months ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Alecia Thomson, 5 stars ,a robust and lively market with lots of good local food stalls  we bought some famous fried chicken and rice cakes for the chuseok celebrations,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Ethan Ngai, 5 stars ,many local snacks  restaurants first flood sells squid  fried chicken  dried goods basement is a seafood market  you can buy fresh live seafood to be cooked and eat right there must go place in sokcho,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Borkot, 5 stars ,traveling to sokcho it s really funny and enjoyable,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
steven kemsley, 5 stars ,good market with lots of choices and underground parking  friendly place,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Adam Cohen, 5 stars ,wow what a magical market as a tourist it pulls you in and delivers a flavour bomb of an experience  i went here three times in two days  if you visit sokcho go there and try it all,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Lucas Loacker, 4 stars ,a very crowded and big market with good food and interesting seafood,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Richkells25, 4 stars ,sockcho is a place you will definitely want to visit if you enjoy seafood and a warm friendly welcome  all along the seafood are plenty of rustic family restaurants offering amazing choices,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Bert, 4 stars ,very busy market  but for there s a really famous fried chicken in here,5 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
broucks wright, 5 stars ,wow  amazing vibrant place with unimaginable varieties of seafood  enormous crabs were my favorite  lot of fish drying  definitely worth seeing,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Asaf Agranat, 5 stars ,a relaxed way to go deeper into korean eating and consumption culture  its also a place to get really fresh produce  for less spend then in regular shops,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
8071 kusum G, 3 stars ,its a place where lotz of seafood are available  no  of people love to go there  there are variety of seafood with their unique recipes  local people try best to attrack the customers  some of the people are so kind and polite,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Thailand Lover, 2 stars ,so many customers and expensive  hard to park the car and a terrible traffic jam,7 months ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Mike McDonald, 5 stars ,if wandering markets and sampling food is your thing  than you want to check this place out  not too far away you can launch fireworks on the beach at night as well,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Tomo, 5 stars ,love this place  lots of great and cheap food  sweet potato cookies  hotteok  corn dogs are a must  check out the cheap fruits too,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Fang Leow, 4 stars ,a lots of local titbits for tourists to buy  price is not cheap,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Chris Lynch, 5 stars ,this is one of the main attractions in sokcho  and for good reason   great seafood market  very lively and so much fresh fish crab etc,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Joey, 4 stars ,even folk village but it developed alot so that it gives pleasure for touristers  there are gogerous vendor foods and chicken ball  gang jung,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Olav Vitters, 1 star ,the street food here is terrible  worst i had after trying various in seoul  jeju  busan and some other places,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Diminished7 B, 5 stars ,good to look around and have korean snacks but don t need to wait long for get some famouse store s stuff,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Naynay Kuku, 5 stars ,lots of yummy   delicious food to choose from   the honey ice cream was delicious,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Fr챕d챕ric Weber, 5 stars ,always a great market to hang out  nice food including deep friend praws  squid  squid sundae etc,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
210 Park, 3 stars ,its just a routine course when u r at sokcho area  you can enjoy street foods there  lots of people though,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Laura Bozeman, 5 stars ,a symphony for the senses   sights  smells  and sounds abound   try the stuffed squid cooked on the grill right in front of you,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Anil Katti, 4 stars ,the best seafood market,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Minkyu Lee, 2 stars ,hell parking at weekends  the price is    so so  if you want sushi  other habor recommended like dongmyun hang,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Chunghee Roh, 4 stars ,lots of things to buy and enjoy are there  especially  about eating  price not descent  you need to walk along this market,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
JJ, 5 stars ,good good,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Nikki Sandschaper, 4 stars ,if you re looking for a great meal of sashimi  crab  and other traditional korean seafood  this is the place,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Prem Radhakrishnan, 3 stars ,your typical fish market for me the unique thing was people buying raw fish marinated or smothered in what i thought was spicy red bean paste for breakfast,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Michael LEE, 4 stars ,its good for many local food market  and can eat fresh sea food raw sea food,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Pham Xuan Trung, 5 stars ,crowded area with plentiful tourists  clean place  polite koreans,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Marga, 4 stars ,nice market i like chicken,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
marcella eveline, 5 stars ,the smell of this market verry bad   coz of fish   but u can try the famous of spicy chicken stir fried,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Atropos, 4 stars ,interresting place with a lot of sea product  seems like you can buy and eat right there since there is restaurant  i didn t try it,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Jason Shon, 5 stars ,you can make your own deal with real fresh raw fish which caught by local fishermen,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Kyoosang Cho, 5 stars ,korean treditonal seafoog market  you can teast korean style fried chicken and many fermented seafood,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Michelle La Velle, 5 stars ,wide variety of different foods besides fish  there are many snacks and a few ice cream places here,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Eric Seo, 5 stars ,good,2 weeks ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Hyeonew Kim, 4 stars ,the market is alive with consumers and sellers  eating makes everyone feel good,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Andy Koh Woon Chieh, 3 stars ,fresh raw seafood,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Sunny K., 5 stars ,must go if you are traveling sokcho  lots of delicious food and may experience korean market,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Billy Park, 4 stars ,the market provides good price and convenient parking service  chicken fried is recommended,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
thisonelittledid, 5 stars ,one of the best traditional fish markets i ve been to  just be ready for it to be crowded on the weekends,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Mets Jets Knicks NJ, 5 stars ,good experience of local market  gotta try the fried chicken,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Benjamin MICHONNET, 5 stars ,massive fish market  pretty cool to walk around  you can get very cheap but good sushi,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
hyeonji shin, 4 stars ,too much touristy place here if u want to have experience about typical tour then should visit here,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Cheol Ho Jun, 5 stars ,well organised korean traditional market  especially for tourist  it s worthy to visit,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Allen Chang, 5 stars ,a good place to visit to get to know more about the traditional food and be served fresh seafood,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Jessica Finnie, 5 stars ,i really had a great time at this market  they had a good selection of different stalls,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Daan, 5 stars ,nice place to just walk around  they have good food,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Previn Pillay, 5 stars ,great market to visit and experience  lots of stalls to buy authentic korean and sokcho food from,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Banana Princess, 4 stars ,good food but meh service overall,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Marcos Hadinoto, 4 stars ,lots of intersting food specially seafood   must try the fried chicken,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Daniel Kim (YM), 2 stars ,for korean people  this traditonal market is not special  i can find any difference from jeju traditional market,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Shawn, 4 stars ,funny   delicious food,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Ian Langford, 4 stars ,very clean  with a great variety of fresh and prepared food,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Dongjin Lee, 5 stars ,nice experience   you should visit,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Chui Sarah, 5 stars ,it is a beautiful and quiet resort  great to have a stay there,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
JAEWAN KO, 4 stars ,good place  i will make a plan to visit soon again,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Dale Martirez (Dayul), 5 stars ,this place is amazing  it was my first time visiting this place and i love it,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Soo Kim, 4 stars ,lots of streetfood along the market  everyone goes there to try dakgangjeong  sweet and crispy chicken,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
ahmed bayoumi, 5 stars ,very nice place diverse food and the people are nice,a year ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
John Chan, 4 stars ,many live seafood  and dried seafood  other snack shop and general restaurant,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Konstantinos Papadatos Fragkos, 5 stars ,pretty cool and interesting place  definitely worth checking out,3 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Schneewitchen, 4 stars ,very crowd at weekend  many delicious food,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Brian Geiger, 3 stars ,great place to purchase dried and fresh seafood when dining out or to prepare at home,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Moses Choi, 4 stars ,not a bad market  worth a visit if youre in the area and like traditional markets,4 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
Derya Yigit, 5 stars ,you can pick your fish right away from the aquarium,2 years ago,속초관광수산시장,강원도 속초시 중앙동 중앙로147번길 16,38.2046527,128.5869323
